aid,street_address,postal_code,municipality,population,is capital area,building,description,rent,size,build_year,tax value,euromääräinen erotus,suhteellinen erotus,rental_service,url
474381,Hennala rak 92C,15700,Lahti,,0,kerrostalo,3h+k,773,76,1973,530.6,-242.4,68.64%,Ovenia,/vuokra-asunto/lahti/hennala/kerrostalo/kolmio/474381?entryPoint=fromSearch&rentalIndex=4452
481502,Valtakatu 18 A 24,94100,Kemi,,0,kerrostalo,"2h, kk",520,45,1956,357,-163,68.65%,Kiinteistönvälitys Alagroup Oy LKV,/vuokra-asunto/kemi/sauvosaari/kerrostalo/kaksio/481502?entryPoint=fromSearch&rentalIndex=2217
479910,Markkinakatu 2,02230,Espoo,,1,kerrostalo,2h+kk+s,951,56,2007,653.2,-297.8,68.69%,Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen),/vuokra-asunto/espoo/matinkyla/kerrostalo/kaksio/479910?entryPoint=fromSearch&rentalIndex=2954
480575,Perennakatu 22,20320,Turku,,0,rivitalo,4H+K+S,1279.95,99.5,2014,879.15,-400.8,68.69%,YH Kodit Oy,/vuokra-asunto/turku/runosmaki/rivitalo/4h/480575?entryPoint=fromSearch&rentalIndex=2755
476857,Ketarantie 24,20100,Turku,,0,kerrostalo,2h + kk + s,725,50,2006,498,-227,68.69%,,/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/476857?entryPoint=fromSearch&rentalIndex=3948
476972,Messuportinkatu 8 a,70840,Kuopio,,0,kerrostalo,2h+kk+s+parveke,725,50,2013,498,-227,68.69%,Newsec Asset Management  Oy,/vuokra-asunto/kuopio/saaristokaupunki/kerrostalo/kaksio/476972?entryPoint=fromSearch&rentalIndex=3925
470164,Nortamonkatu 26,26100,Rauma,,0,kerrostalo,3h+k,695,66.5,1963,477.4,-217.6,68.69%,WH-Asunnot,/vuokra-asunto/rauma/keskusta/kerrostalo/kolmio/470164?entryPoint=fromSearch&rentalIndex=5113
475591,Peukaloisentie 8 E,00820,Helsinki,,1,kerrostalo,6 h + k + kph + wc + parveke,1600,119,1966,1099.1,-500.9,68.69%,Asuntoverstas Hallinnointi ja vuokraus Oy,/vuokra-asunto/helsinki/roihuvuori/kerrostalo/5h+/475591?entryPoint=fromSearch&rentalIndex=4225
474610,Haukitie 6,45160,Kouvola,,0,kerrostalo,"1 h,kk, alk, vh, kph ja piha",430,34,1980,295.4,-134.6,68.70%,"SKV Kiinteistönvälitys, Kouvola",/vuokra-asunto/kouvola/lehtomaki/kerrostalo/yksio/474610?entryPoint=fromSearch&rentalIndex=4411
464009,Saarenvainionkatu 9,33710,Tampere,,0,kerrostalo,3h+k,756,74,1969,519.4,-236.6,68.70%,SATO Vuokraus ja myynti / Tampere,/vuokra-asunto/tampere/kaukajarvi/kerrostalo/kolmio/464009?entryPoint=fromSearch&rentalIndex=5612
484851,Inkilänmäenkatu 27,70340,Kuopio,,0,kerrostalo,2H+K,580.74,52.5,1975,399,-181.74,68.71%,Ovenia Isännöinti Oy,/vuokra-asunto/kuopio/inkilanmaki/kerrostalo/kaksio/484851?entryPoint=fromSearch&rentalIndex=242
476957,Messuportinkatu 8 A,70840,Kuopio,,0,kerrostalo,2h+kk+s+parveke,680,46,2013,467.2,-212.8,68.71%,Newsec Asset Management  Oy,/vuokra-asunto/kuopio/saaristokaupunki/kerrostalo/kaksio/476957?entryPoint=fromSearch&rentalIndex=1019
476958,Messuportinkatu 8 A,70840,Kuopio,,0,kerrostalo,2h+kk+s+parveke,680,46,2013,467.2,-212.8,68.71%,Newsec Asset Management  Oy,/vuokra-asunto/kuopio/saaristokaupunki/kerrostalo/kaksio/476958?entryPoint=fromSearch&rentalIndex=328
482442,Lensunkalliontie 12,26660,Rauma,,0,kerrostalo,2h+k+kh+p,650,61,1974,446.6,-203.4,68.71%,,/vuokra-asunto/rauma/kourujarvi/kerrostalo/kaksio/482442?entryPoint=fromSearch&rentalIndex=1961
483246,Hiihtomäentie 6 B,50160,Mikkeli,,0,kerrostalo,"2h,k",650,61,1981,446.6,-203.4,68.71%,"Suur-Savon OP-Kiinteistökeskus Oy, LKV/Mikkeli",/vuokra-asunto/mikkeli/laajalampi/kerrostalo/kaksio/483246?entryPoint=fromSearch&rentalIndex=1498
484859,Herttuantie 2,01520,Vantaa,,1,kerrostalo,2H+KK+S,824,46,2003,566.2,-257.8,68.71%,Ovenia Isännöinti Oy,/vuokra-asunto/vantaa/kartanonkoski/kerrostalo/kaksio/484859?entryPoint=fromSearch&rentalIndex=250
473723,Kuriirikuja 6 A,01300,Vantaa,,1,kerrostalo,3h+k+s+p,1172,73.5,2013,805.45,-366.55,68.72%,Newsec Asset Management  Oy,/vuokra-asunto/vantaa/koivuhaka/kerrostalo/kolmio/473723?entryPoint=fromSearch&rentalIndex=4566
484586,Vanha Saunalahdentie,02330,Espoo,,1,kerrostalo,2h + avok + s + p,830,46.5,2004,570.55,-259.45,68.74%,Kiinteistötahkola | Vuokra-asunnot,/vuokra-asunto/espoo/saunalahti/kerrostalo/kaksio/484586?entryPoint=fromSearch&rentalIndex=467
478667,Koskitie 21,90500,Oulu,,0,kerrostalo,"2h,k,kh",560,50,1956,385,-175,68.75%,OVV Asuntopalvelut,/vuokra-asunto/oulu/tuira/kerrostalo/kaksio/478667?entryPoint=fromSearch&rentalIndex=3421
479750,Piilipuuntie 21 B,02200,Espoo,,1,kerrostalo,3 h + kk + s + lasitettu parve,950,56,2011,653.2,-296.8,68.76%,Asuntoverstas Hallinnointi ja vuokraus Oy,/vuokra-asunto/espoo/suurpelto/kerrostalo/kolmio/479750?entryPoint=fromSearch&rentalIndex=3032
484194,Rauhankatu 6 A,20100,Turku,,0,kerrostalo,"2 h, kk, kph, sauna, rp",825,59,2012,567.3,-257.7,68.76%,Kiinteistönvälitys Pursiheimo Oy LKV,/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/484194?entryPoint=fromSearch&rentalIndex=810
479285,Väinöläntie 29,40420,Jyväskylä,,0,rivitalo,"1 H, KK, S, P",445,30,1990,306,-139,68.76%,Jyväskylän Kiinteistömestarit LKV,/vuokra-asunto/jyvaskyla/jyska/rivitalo/yksio/479285?entryPoint=fromSearch&rentalIndex=3187
479705,Norolantie 20,40250,Jyväskylä,,0,rivitalo,2 h + k,637.25,59.5,1980,438.2,-199.05,68.76%,Sulun Kiinteistönhoito Oy,/vuokra-asunto/jyvaskyla/heinamaki/rivitalo/kaksio/479705?entryPoint=fromSearch&rentalIndex=3040
470599,Saunalahdenkatu 16,02330,Espoo,,1,kerrostalo,"3 h, k, sauna, parveke",1215,77,2009,835.9,-379.1,68.80%,Realia Asuntovuokraus Helsinki,/vuokra-asunto/espoo/saunalahti/kerrostalo/kolmio/470599?entryPoint=fromSearch&rentalIndex=5063
469899,Tiilijärventie 5 B,15870,Hollola,,0,kerrostalo,3h+kt+p,791,56,2013,544.2,-246.8,68.80%,Newsec Asset Management  Oy,/vuokra-asunto/hollola/kerrostalo/kolmio/469899?entryPoint=fromSearch&rentalIndex=5154
478358,Lindforsinkatu 12 A 29,33720,Tampere,,0,kerrostalo,2h+k+wc+vh+parveke,645,60.5,1983,443.8,-201.2,68.81%,,/vuokra-asunto/tampere/hervanta/kerrostalo/kaksio/478358?entryPoint=fromSearch&rentalIndex=3517
483316,Onnelantie 40 A 1,53500,Lappeenranta,,0,kerrostalo,2H+K+P,649,61,1975,446.6,-202.4,68.81%,WH-Asunnot,/vuokra-asunto/lappeenranta/tirila/kerrostalo/kaksio/483316?entryPoint=fromSearch&rentalIndex=1455
483712,Aurinkokatu 7,13210,Hämeenlinna,,0,kerrostalo,"1h,k,s,p",595,38.5,2000,409.45,-185.55,68.82%,Realia Asuntovuokraus Hämeenlinna,/vuokra-asunto/hameenlinna/keinusaari/kerrostalo/yksio/483712?entryPoint=fromSearch&rentalIndex=1178
473748,Kuriirikuja 6 B,01300,Vantaa,,1,kerrostalo,3h+k+s+p,1164,73,2013,801.1,-362.9,68.82%,Newsec Asset Management  Oy,/vuokra-asunto/vantaa/koivuhaka/kerrostalo/kolmio/473748?entryPoint=fromSearch&rentalIndex=4582
397535,Tamppikuja 1 B,33720,Tampere,,0,kerrostalo,2h+kt+s,690,47,2007,474.9,-215.1,68.83%,Newsec Asset Management  Oy,/vuokra-asunto/tampere/hervanta/kerrostalo/kaksio/397535?entryPoint=fromSearch&rentalIndex=5625
484295,Isokatu 70,90120,Oulu,,0,kerrostalo,"2h,k,kh,las.parv",600,55,1976,413,-187,68.83%,Kiinteistötahkola | Vuokra-asunnot,/vuokra-asunto/oulu/heinapaa/kerrostalo/kaksio/484295?entryPoint=fromSearch&rentalIndex=749
964427,Tilketori 4,00700,Helsinki,,1,kerrostalo,3H+K+S,1050,64,2001,722.8,-327.2,68.84%,VVO-kotikeskus Helsinki,/vuokra-asunto/helsinki/malmi/kerrostalo/kolmio/964427?entryPoint=fromSearch&rentalIndex=68
484409,Adolf Lindforsin tie 1 A,00400,Helsinki,,1,kerrostalo,1h + avok + kph,600,23.5,1956,413.05,-186.95,68.84%,Vuokraturva Oy LKV [A],/vuokra-asunto/helsinki/pohjois-haaga/kerrostalo/yksio/484409?entryPoint=fromSearch&rentalIndex=650
469896,Tiilijärventie 5 B,15870,Hollola,,0,kerrostalo,2h+k+p,779,55,2013,536.5,-242.5,68.87%,Newsec Asset Management  Oy,/vuokra-asunto/hollola/kerrostalo/kaksio/469896?entryPoint=fromSearch&rentalIndex=5151
976005,KOKKOKALLIONTIE 1 B,00370,Helsinki,,1,kerrostalo,2H+K,856,54.5,1974,589.55,-266.45,68.87%,Newsec Asset Management  Oy,/vuokra-asunto/helsinki/pitajanmaki/kerrostalo/kaksio/976005?entryPoint=fromSearch&rentalIndex=3917
473663,Sairaalanrinne 4 F,90220,Oulu,,0,kerrostalo,3h+k+p,746,73,1974,513.8,-232.2,68.87%,Ovenia,/vuokra-asunto/oulu/kontinkangas/kerrostalo/kolmio/473663?entryPoint=fromSearch&rentalIndex=4590
473684,Sairaalanrinne 4 I,90220,Oulu,,0,kerrostalo,3h+k+p,746,73,1974,513.8,-232.2,68.87%,Ovenia,/vuokra-asunto/oulu/kontinkangas/kerrostalo/kolmio/473684?entryPoint=fromSearch&rentalIndex=4584
484116,Järvensivuntie 17 B,33100,Tampere,,0,kerrostalo,"2 h, avokeittiö, sauna, kph, p",695,47.5,2007,478.75,-216.25,68.88%,Pirkan OP-Kiinteistökeskus Oy LKV Tampere,/vuokra-asunto/tampere/jarvensivu/kerrostalo/kaksio/484116?entryPoint=fromSearch&rentalIndex=899
481262,Verkatehtaankatu 7 as,20100,Turku,,0,kerrostalo,2 h + k + s + vh + lasitettu p,790,56,2002,544.2,-245.8,68.89%,Asuntoverstas Vaula,/vuokra-asunto/turku/kerrostalo/kaksio/481262?entryPoint=fromSearch&rentalIndex=2472
477214,Piilipuuntie 1 C,02200,Espoo,,1,kerrostalo,3h+kk+pihaterassi,1093.44,67.5,2012,753.25,-340.19,68.89%,Asuntosäätiö,/vuokra-asunto/espoo/suurpelto/kerrostalo/kolmio/477214?entryPoint=fromSearch&rentalIndex=3847
483383,Piilipuuntie 1 D,02200,Espoo,,1,kerrostalo,3h + kk + pihaterassi,1093.44,67.5,2012,753.25,-340.19,68.89%,Asuntosäätiö,/vuokra-asunto/espoo/suurpelto/kerrostalo/kolmio/483383?entryPoint=fromSearch&rentalIndex=1411
479334,Arinatie 20 B,01520,Vantaa,,1,kerrostalo,3 h +keittotila + s + lasitett,1232,78.5,2011,848.95,-383.05,68.91%,Asuntoverstas Hallinnointi ja vuokraus Oy,/vuokra-asunto/vantaa/kartanonkoski/kerrostalo/kolmio/479334?entryPoint=fromSearch&rentalIndex=3171
481476,Vesijärvenkatu 23 C,15140,Lahti,,0,kerrostalo,"2 h,k,kh,sauna,lasit.p",650,43.5,1998,447.95,-202.05,68.92%,LIT-Vuokrahuoneistot,/vuokra-asunto/lahti/keskusta/kerrostalo/kaksio/481476?entryPoint=fromSearch&rentalIndex=2378
483961,Tumppi 4,33720,Tampere,,0,kerrostalo,"tk,kph,p",460,26.5,2004,317.05,-142.95,68.92%,Realia Asuntovuokraus Tampere,/vuokra-asunto/tampere/hervanta/kerrostalo/yksio/483961?entryPoint=fromSearch&rentalIndex=1004
484982,Aarningonkatu 22 B,26100,Rauma,,0,rivitalo,"1h, k",400,30.5,1947,275.8,-124.2,68.95%,"Länsi-Suomen OP-Kiinteistökeskus Oy LKV, Rauma",/vuokra-asunto/rauma/nummi/rivitalo/yksio/484982?entryPoint=fromSearch&rentalIndex=111
482253,Mannerheimintie 114 B,00250,Helsinki,,1,kerrostalo,2h+kk+kph,950,47,1939,655.1,-294.9,68.96%,Habicum LKV Oy,/vuokra-asunto/helsinki/toolo/kerrostalo/kaksio/482253?entryPoint=fromSearch&rentalIndex=2038
483565,Markkinakatu 2,02230,Espoo,,1,kerrostalo,2h+kk+s,903,52.5,2007,622.75,-280.25,68.96%,Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen),/vuokra-asunto/espoo/matinkyla/kerrostalo/kaksio/483565?entryPoint=fromSearch&rentalIndex=1291
481942,Ilkanrinne 2 A,20810,Turku,,0,kerrostalo,2h + k + kph + lasitettu p,750,52.5,1998,517.25,-232.75,68.97%,Vuokraturva Oy LKV [A],/vuokra-asunto/turku/martti/kerrostalo/kaksio/481942?entryPoint=fromSearch&rentalIndex=2172
481040,Ratapihankatu 38 B,20100,Turku,,0,kerrostalo,2h+k+kph+lp,800,57,2013,551.9,-248.1,68.99%,Turun Seudun OP-Kiinteistökeskus Vuokravälitys,/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/481040?entryPoint=fromSearch&rentalIndex=2578
484764,Kala-Maija 3,02230,Espoo,,1,kerrostalo,2H+KK+S,827,46.5,1998,570.55,-256.45,68.99%,VVO-kotikeskus Helsinki,/vuokra-asunto/espoo/matinkyla/kerrostalo/kaksio/484764?entryPoint=fromSearch&rentalIndex=335
483758,Papinkuja 3,70300,Kuopio,,0,kerrostalo,2H+KT,733,51,2011,505.7,-227.3,68.99%,VVO-kotikeskus Kuopio,/vuokra-asunto/kuopio/kerrostalo/kaksio/483758?entryPoint=fromSearch&rentalIndex=1157
484807,Töölönkatu 2 B,00100,Helsinki,,1,kerrostalo,4h + k + kph + wc + p,1890,110,1923,1304,-586,68.99%,Vuokraturva Oy LKV [A],/vuokra-asunto/helsinki/etu-toolo/kerrostalo/4h/484807?entryPoint=fromSearch&rentalIndex=273
484856,Palokorvenkatu 14,04250,Kerava,,0,kerrostalo,2H+KK+S,654.76,44,2003,451.8,-202.96,69.00%,Ovenia Isännöinti Oy,/vuokra-asunto/kerava/jaakkola/kerrostalo/kaksio/484856?entryPoint=fromSearch&rentalIndex=247
443161,Kiviniemenkatu 3,33330,Tampere,,0,kerrostalo,3H+K,740.52,72.5,1969,511,-229.52,69.01%,YH Kodit Oy,/vuokra-asunto/tampere/kalkku/kerrostalo/kolmio/443161?entryPoint=fromSearch&rentalIndex=6268
479152,Rautatienkatu 72,90400,Oulu,,0,kerrostalo,3h+k+s,995,74.5,2012,686.65,-308.35,69.01%,SATO Vuokraus ja myynti / Oulu,/vuokra-asunto/oulu/kerrostalo/kolmio/479152?entryPoint=fromSearch&rentalIndex=3218
479153,Rautatienkatu 72,90400,Oulu,,0,kerrostalo,3h+k+s,995,74.5,2012,686.65,-308.35,69.01%,SATO Vuokraus ja myynti / Oulu,/vuokra-asunto/oulu/kerrostalo/kolmio/479153?entryPoint=fromSearch&rentalIndex=3219
475451,Mäntytie 34,25500,Salo,,0,omakotitalo,3-4h + k (autotalli + muut),850,86,1961,586.6,-263.4,69.01%,,/vuokra-asunto/salo/salo/omakotitalo/kolmio/475451?entryPoint=fromSearch&rentalIndex=4250
476359,Ojavainionkatu 18,33710,Tampere,,0,rivitalo,2H+K+S,759,63,1987,523.8,-235.2,69.01%,VVO-kotikeskus Tampere,/vuokra-asunto/tampere/kaukajarvi/rivitalo/kaksio/476359?entryPoint=fromSearch&rentalIndex=4066
424467,Haapalinnanraitti 4,33270,Tampere,,0,kerrostalo,2h+k+s,716,49.5,1998,494.15,-221.85,69.02%,SATO Vuokraus ja myynti / Tampere,/vuokra-asunto/tampere/haapalinna/kerrostalo/kaksio/424467?entryPoint=fromSearch&rentalIndex=3376
429539,Soukanahde 4,02360,Espoo,,1,kerrostalo,3H+K,1083,74.5,1969,747.55,-335.45,69.03%,VVO-kotikeskus Helsinki,/vuokra-asunto/espoo/soukka/kerrostalo/kolmio/429539?entryPoint=fromSearch&rentalIndex=741
473745,Kuriirikuja 6 B,01300,Vantaa,,1,kerrostalo,3h+kt+s+p,1110,69,2013,766.3,-343.7,69.04%,Newsec Asset Management  Oy,/vuokra-asunto/vantaa/koivuhaka/kerrostalo/kolmio/473745?entryPoint=fromSearch&rentalIndex=4581
482188,Talonpojankatu 25 c25,67100,Kokkola,,0,kerrostalo,"2h,kk,s",660,44.5,2013,455.65,-204.35,69.04%,"Kokkolan OP-Kiinteistökeskus Oy, LKV",/vuokra-asunto/kokkola/kerrostalo/kaksio/482188?entryPoint=fromSearch&rentalIndex=2080
482903,Talonpojankatu 25 c21,67100,Kokkola,,0,kerrostalo,"2h,kk,s",660,44.5,2013,455.65,-204.35,69.04%,"Kokkolan OP-Kiinteistökeskus Oy, LKV",/vuokra-asunto/kokkola/kerrostalo/kaksio/482903?entryPoint=fromSearch&rentalIndex=1705
447184,Soukansyrjä 3 A,02360,Espoo,,1,erillistalo,4-5h+k+rt+khh+vh+s+varastot,2200,155.5,2007,1518.85,-681.15,69.04%,Lea Jakama Oy LKV [A],/vuokra-asunto/espoo/erillistalo/4h/447184?entryPoint=fromSearch&rentalIndex=1339
478770,Kaskenkaatajantie 5,02100,Espoo,,1,kerrostalo,1h+k,859,41,1958,593.3,-265.7,69.07%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/espoo/tapiola/kerrostalo/yksio/478770?entryPoint=fromSearch&rentalIndex=3394
482569,Pikisaarenkatu 27,53900,Lappeenranta,,0,kerrostalo,3h+k+s+2 parveketta,1100,84,2011,759.8,-340.2,69.07%,Vuokrausapu LKV,/vuokra-asunto/lappeenranta/pikisaari/kerrostalo/kolmio/482569?entryPoint=fromSearch&rentalIndex=1885
465193,Jontikka 4,40100,Jyväskylä,,0,kerrostalo,"3h,k,s",916,67.5,2011,632.75,-283.25,69.08%,Realia Asuntovuokraus Jyväskylä,/vuokra-asunto/jyvaskyla/lutakko/kerrostalo/kolmio/465193?entryPoint=fromSearch&rentalIndex=5537
966619,Juorumäenkuja 5,00910,Helsinki,,1,kerrostalo,3h+k,1166,73.5,2003,805.45,-360.55,69.08%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/puotila/kerrostalo/kolmio/966619?entryPoint=fromSearch&rentalIndex=3601
482045,Asemakatu 10,90100,Oulu,,0,kerrostalo,"3h,k,kh,p",760,75,1956,525,-235,69.08%,OVV Asuntopalvelut,/vuokra-asunto/oulu/keskusta/kerrostalo/kolmio/482045?entryPoint=fromSearch&rentalIndex=2123
986975,Tieteenkatu 8,33720,Tampere,,0,kerrostalo,2H+KK,654,44,2012,451.8,-202.2,69.08%,VVO-kotikeskus Tampere,/vuokra-asunto/tampere/hervanta/kerrostalo/kaksio/986975?entryPoint=fromSearch&rentalIndex=494
310006,Raamikatu 4,15140,Lahti,,0,kerrostalo,2H+KK+S,693,47.5,2001,478.75,-214.25,69.08%,VVO-kotikeskus Lahti,/vuokra-asunto/lahti/ankkuri/kerrostalo/kaksio/310006?entryPoint=fromSearch&rentalIndex=353
457860,Haapalinnanraitti 4,33270,Tampere,,0,kerrostalo,2h+k+s,732,51,1998,505.7,-226.3,69.08%,SATO Vuokraus ja myynti / Tampere,/vuokra-asunto/tampere/haapalinna/kerrostalo/kaksio/457860?entryPoint=fromSearch&rentalIndex=3078
468052,Karsikkotie 1,40340,Jyväskylä,,0,kerrostalo,3h+k,808.5,81,1975,558.6,-249.9,69.09%,Sulun Kiinteistönhoito Oy,/vuokra-asunto/jyvaskyla/pupuhuhta/kerrostalo/kolmio/468052?entryPoint=fromSearch&rentalIndex=5316
476973,Tarhurintie 14 B,01350,Vantaa,,1,kerrostalo,3h+kt+s+p,1046,64,2013,722.8,-323.2,69.10%,Newsec Asset Management  Oy,/vuokra-asunto/vantaa/hiekkaharju/kerrostalo/kolmio/476973?entryPoint=fromSearch&rentalIndex=3926
476974,Tarhurintie 14 B,01350,Vantaa,,1,kerrostalo,3h+kt+s+p,1046,64,2013,722.8,-323.2,69.10%,Newsec Asset Management  Oy,/vuokra-asunto/vantaa/hiekkaharju/kerrostalo/kolmio/476974?entryPoint=fromSearch&rentalIndex=3927
476978,Tarhurintie 14 C,01350,Vantaa,,1,kerrostalo,3h+kt+s+p,1046,64,2013,722.8,-323.2,69.10%,Newsec Asset Management  Oy,/vuokra-asunto/vantaa/hiekkaharju/kerrostalo/kolmio/476978?entryPoint=fromSearch&rentalIndex=3929
476979,Tarhurintie 14 C,01350,Vantaa,,1,kerrostalo,3h+kt+s+p,1046,64,2013,722.8,-323.2,69.10%,Newsec Asset Management  Oy,/vuokra-asunto/vantaa/hiekkaharju/kerrostalo/kolmio/476979?entryPoint=fromSearch&rentalIndex=3930
476965,Messuportinkatu 8 A,70840,Kuopio,,0,kerrostalo,3h+kk+s+parveke,910,67,2013,628.9,-281.1,69.11%,Newsec Asset Management  Oy,/vuokra-asunto/kuopio/saaristokaupunki/kerrostalo/kolmio/476965?entryPoint=fromSearch&rentalIndex=3918
482677,Koskenhaantie 22 D,00940,Helsinki,,1,kerrostalo,2h + avok + kph + s + p,750,40.5,1989,518.35,-231.65,69.11%,Vuokraturva Oy LKV [A],/vuokra-asunto/helsinki/vesala/kerrostalo/kaksio/482677?entryPoint=fromSearch&rentalIndex=1826
472590,Lepolantie 84 B,00660,Helsinki,,1,rivitalo,5H+K+KPH+S+2WC+P,1650,112,1991,1140.4,-509.6,69.12%,Smartmove Oy,/vuokra-asunto/helsinki/pakila/rivitalo/5h+/472590?entryPoint=fromSearch&rentalIndex=4605
463597,Långgatan 9,10600,Raasepori,,0,kerrostalo,3h+k,800,80,1834,553,-247,69.13%,"SKV Kiinteistönvälitys, Raasepori Tammisaari",/vuokra-asunto/raasepori/kerrostalo/kolmio/463597?entryPoint=fromSearch&rentalIndex=5643
473560,Caloniuksenkatu 7 B,00100,Helsinki,,1,kerrostalo,2h+k,1350,74,1928,933.2,-416.8,69.13%,Parnassia Oy,/vuokra-asunto/helsinki/etu-toolo/kerrostalo/kaksio/473560?entryPoint=fromSearch&rentalIndex=4601
480478,Raudikkokuja 10,01200,Vantaa,,1,kerrostalo,3h+k,1150,80.5,1970,794.95,-355.05,69.13%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/vantaa/hakunila/kerrostalo/kolmio/480478?entryPoint=fromSearch&rentalIndex=2782
482485,Rajalantie 12,28130,Pori,,0,kerrostalo,1H+KK,403,31,1972,278.6,-124.4,69.13%,VVO-kotikeskus Turku,/vuokra-asunto/pori/impola/kerrostalo/yksio/482485?entryPoint=fromSearch&rentalIndex=1930
394563,Isoniemenkatu 1,33400,Tampere,,0,kerrostalo,2H+K,650,61.5,1965,449.4,-200.6,69.14%,VVO-kotikeskus Tampere,/vuokra-asunto/tampere/pohtola/kerrostalo/kaksio/394563?entryPoint=fromSearch&rentalIndex=5000
483060,Aittakarinkatu 1 as,26100,Rauma,,0,kerrostalo,"1h, avokeittiö, saunaos.",620,41,2006,428.7,-191.3,69.15%,"Länsi-Suomen OP-Kiinteistökeskus Oy LKV, Rauma",/vuokra-asunto/rauma/kerrostalo/yksio/483060?entryPoint=fromSearch&rentalIndex=1602
484303,Iskoskuja 1 B,01600,Vantaa,,1,kerrostalo,2h + kk + kph + s + p,850,48.5,2007,587.95,-262.05,69.17%,Vuokraturva Oy LKV [A],/vuokra-asunto/vantaa/myyrmaki/kerrostalo/kaksio/484303?entryPoint=fromSearch&rentalIndex=736
473724,Kuriirikuja 6 A,01300,Vantaa,,1,kerrostalo,3h+k+s+vh+p,1177,74.5,2013,814.15,-362.85,69.17%,Newsec Asset Management  Oy,/vuokra-asunto/vantaa/koivuhaka/kerrostalo/kolmio/473724?entryPoint=fromSearch&rentalIndex=4567
478877,Höyhenkuja 7,90420,Oulu,,0,kerrostalo,1h+kk+kh+sa+parv,475,28,2012,328.6,-146.4,69.18%,Kiinteistötahkola | Vuokra-asunnot,/vuokra-asunto/oulu/kaakkuri/kerrostalo/yksio/478877?entryPoint=fromSearch&rentalIndex=3327
484790,Höyhenkuja 7,90420,Oulu,,0,kerrostalo,"1h,kk,kh,sa,parv",475,28,2012,328.6,-146.4,69.18%,Kiinteistötahkola | Vuokra-asunnot,/vuokra-asunto/oulu/kaakkuri/kerrostalo/yksio/484790?entryPoint=fromSearch&rentalIndex=289
405238,Varpushaukantie 2,90250,Oulu,,0,kerrostalo,2H+K,597,55,1969,413,-184,69.18%,VVO-kotikeskus Oulu,/vuokra-asunto/oulu/kaukovainio/kerrostalo/kaksio/405238?entryPoint=fromSearch&rentalIndex=4241
483921,Mateenmutka 18 as 2,70700,Kuopio,,0,rivitalo,"2h,k,s",820,59,2002,567.3,-252.7,69.18%,,/vuokra-asunto/kuopio/sarkilahti/rivitalo/kaksio/483921?entryPoint=fromSearch&rentalIndex=1045
484571,Topeliuksenkatu,00250,Helsinki,,1,kerrostalo,2 h + k + kph + parveke,1200,64,1952,830.2,-369.8,69.18%,,/vuokra-asunto/helsinki/toolo/kerrostalo/kolmio/484571?entryPoint=fromSearch&rentalIndex=473
479272,Vaajakoskentie 20,40400,Jyväskylä,,0,kerrostalo,3h+k,775,77,1975,536.2,-238.8,69.19%,WH-Asunnot,/vuokra-asunto/jyvaskyla/kivisto/kerrostalo/kolmio/479272?entryPoint=fromSearch&rentalIndex=3191
479274,Vaajakoskentie 20,40400,Jyväskylä,,0,kerrostalo,3h+k,775,77,1975,536.2,-238.8,69.19%,WH-Asunnot,/vuokra-asunto/jyvaskyla/kivisto/kerrostalo/kolmio/479274?entryPoint=fromSearch&rentalIndex=3190
484754,Vaajakoskentie 20,40400,Jyväskylä,,0,kerrostalo,3h+k,775,77,1975,536.2,-238.8,69.19%,WH-Asunnot,/vuokra-asunto/jyvaskyla/kivisto/kerrostalo/kolmio/484754?entryPoint=fromSearch&rentalIndex=338
468569,Herttuantie 1,01520,Vantaa,,1,kerrostalo,2h+k+s,900,52.5,2004,622.75,-277.25,69.19%,,/vuokra-asunto/vantaa/kartanonkoski/kerrostalo/kaksio/468569?entryPoint=fromSearch&rentalIndex=5274
484160,Toistalontie 2 F,20320,Turku,,0,kerrostalo,1 h + k,435,35,1969,301,-134,69.20%,Asuntoverstas Vaula,/vuokra-asunto/turku/suikkila/kerrostalo/yksio/484160?entryPoint=fromSearch&rentalIndex=845
468990,Perennakatu 22,20320,Turku,,0,rivitalo,4H+K+S,1136.85,87.5,2014,786.75,-350.1,69.20%,YH Kodit Oy,/vuokra-asunto/turku/runosmaki/rivitalo/4h/468990?entryPoint=fromSearch&rentalIndex=5243
483734,Matinkallio 2,02230,Espoo,,1,kerrostalo,2h + k + s + parveke,975.01,58.5,2002,674.95,-300.06,69.22%,Asuntosäätiö,/vuokra-asunto/espoo/martinkyla/kerrostalo/kaksio/483734?entryPoint=fromSearch&rentalIndex=1168
469824,Humalistonkatu 15b D,20100,Turku,,0,kerrostalo,2 h + kk,560,50.5,1956,387.8,-172.2,69.25%,Asuntoverstas Vaula,/vuokra-asunto/turku/kerrostalo/kaksio/469824?entryPoint=fromSearch&rentalIndex=5160
