"","municipality","aid","street_address","postal_code","population","is capital area","building","description","rent","size","build_year","tax value","euromääräinen erotus","suhteellinen erotus","rental_service","url","rent_per_sqm","geo.lat","geo_lontest","lat","lon","mun_lat","mun_lon","geodistance_m","distance_to_hel","avg_size","avg_geodistance","avg_rent","avg_rent_per_sqm","diff_to_avg_price","diff_to_avg_price_per_sqm","geo.lon","geo.lat","mun_geo.lon","mun_geo.lat"
"51","Espoo",479416,"Aurorankuja 5","02940",NA,1,"kerrostalo","2h+k+s",910,58,2002,670.6,-239.4,"73.69%","TA-Asunnot Oy, Espoo","/vuokra-asunto/espoo/jarvenpera/kerrostalo/kaksio/479416?entryPoint=fromSearch&rentalIndex=3142",15.6896551724138,60.2372527,60.2372527,24.7027986,60.2372527,24.6559,60.2054911,4390.88196507681,15068.5993331133,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-257.35574610245,-1.61560568450916,24.7027986,60.2372527,24.6559,60.2054911
"52","Espoo",479069,"Kirstinmäki 15 A","02760",NA,1,"kerrostalo","2h+k+p",800,55,1979,593.5,-206.5,"74.19%","Helsingin OPKK, Töölö","/vuokra-asunto/espoo/suvela/kerrostalo/kaksio/479069?entryPoint=fromSearch&rentalIndex=3262",14.5454545454545,60.203598,60.203598,24.6662743,60.203598,24.6559,60.2054911,612.75437555351,15558.7392293045,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-367.35574610245,-2.75980631146841,24.6662743,60.203598,24.6559,60.2054911
"53","Espoo",429539,"Soukanahde 4","02360",NA,1,"kerrostalo","3H+K",1083,74.5,1969,747.55,-335.45,"69.03%","VVO-kotikeskus Helsinki","/vuokra-asunto/espoo/soukka/kerrostalo/kolmio/429539?entryPoint=fromSearch&rentalIndex=741",14.5369127516779,60.1403432,60.1403432,24.6742798,60.1403432,24.6559,60.2054911,7329.81811851367,15031.8898832207,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-84.35574610245,-2.7683481052451,24.6742798,60.1403432,24.6559,60.2054911
"54","Espoo",483873,"Piilipuuntie 14","02200",NA,1,"rivitalo","3h+k+s",1390,87.5,2012,927.25,-462.75,"66.71%","TA-Yhtymä Oy, Espoo","/vuokra-asunto/espoo/suurpelto/rivitalo/kolmio/483873?entryPoint=fromSearch&rentalIndex=1090",15.8857142857143,60.1887561,60.1887561,24.7385548,60.1887561,24.6559,60.2054911,4949.31618413012,11287.9179263538,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,222.64425389755,-1.41954657120867,24.7385548,60.1887561,24.6559,60.2054911
"55","Espoo",480501,"Sinettikuja 3","02770",NA,1,"kerrostalo","3H+K",1019,71.5,1994,788.05,-230.95,"77.34%","VVO-kotikeskus Helsinki","/vuokra-asunto/espoo/espoon+keskus/kerrostalo/kolmio/480501?entryPoint=fromSearch&rentalIndex=2774",14.2517482517483,60.2018361,60.2018361,24.6577675,60.2018361,24.6559,60.2054911,420.187580730554,15972.6417533048,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-148.35574610245,-3.0535126051747,24.6577675,60.2018361,24.6559,60.2054911
"56","Espoo",483734,"Matinkallio 2","02230",NA,1,"kerrostalo","2h + k + s + parveke",975.01,58.5,2002,674.95,-300.06,"69.22%","Asuntosäätiö","/vuokra-asunto/espoo/martinkyla/kerrostalo/kaksio/483734?entryPoint=fromSearch&rentalIndex=1168",16.6668376068376,60.1622249,60.1622249,24.7478214,60.1622249,24.6559,60.2054911,7018.1782824714,10613.9817677671,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-192.34574610245,-0.638423250085349,24.7478214,60.1622249,24.6559,60.2054911
"57","Espoo",483388,"Piilipuuntie 1 D","02200",NA,1,"kerrostalo","3h + kk + s + parveke",1102.28,67.5,2012,753.25,-349.03,"68.34%","Asuntosäätiö","/vuokra-asunto/espoo/suurpelto/kerrostalo/kolmio/483388?entryPoint=fromSearch&rentalIndex=1409",16.3300740740741,60.1850196,60.1850196,24.7397957,60.1850196,24.6559,60.2054911,5182.64348983209,11150.2730978734,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-65.07574610245,-0.975186782848883,24.7397957,60.1850196,24.6559,60.2054911
"58","Espoo",454556,"Piilipuuntie 12","02200",NA,1,"rivitalo","5h+k+s",1895,128.5,2012,1283.95,-611.05,"67.75%","TA-Yhtymä Oy, Espoo","/vuokra-asunto/espoo/suurpelto/rivitalo/5h+/454556?entryPoint=fromSearch&rentalIndex=5999",14.7470817120623,60.1887561,60.1887561,24.7385548,60.1887561,24.6559,60.2054911,4949.31618413012,11287.9179263538,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,727.64425389755,-2.5581791448607,24.7385548,60.1887561,24.6559,60.2054911
"59","Espoo",335163,"Heinjoenpolku 2 P-Y","02140",NA,1,"kerrostalo","2h+k",972,62,1973,648.8,-323.2,"66.75%","SATO Vuokraus ja myynti / Helsinki","/vuokra-asunto/espoo/laajalahti/kerrostalo/kaksio/335163?entryPoint=fromSearch&rentalIndex=4289",15.6774193548387,60.2035545,60.2035545,24.802476,60.2035545,24.6559,60.2054911,8131.2668585977,8423.47211229795,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-195.35574610245,-1.62784150208425,24.802476,60.2035545,24.6559,60.2054911
"60","Espoo",484238,"Amiraalin Puistotie 12","02320",NA,1,"kerrostalo","2h, kk, s, parveke",840,43.5,2005,544.45,-295.55,"64.82%","Realia Asuntovuokraus Helsinki","/vuokra-asunto/espoo/espoonlahti/kerrostalo/kaksio/484238?entryPoint=fromSearch&rentalIndex=791",19.3103448275862,60.1516264,60.1516264,24.6620946,60.1516264,24.6559,60.2054911,6011.19185919459,15475.780690038,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-327.35574610245,2.00508397066325,24.6620946,60.1516264,24.6559,60.2054911
"61","Espoo",473234,"Piilipuuntie 1 B","02200",NA,1,"kerrostalo","2h + kk + parveke",898.11,50.5,2012,605.35,-292.76,"67.40%","Asuntosäätiö","/vuokra-asunto/espoo/suurpelto/kerrostalo/kaksio/473234?entryPoint=fromSearch&rentalIndex=4643",17.7843564356436,60.1850196,60.1850196,24.7397957,60.1850196,24.6559,60.2054911,5182.64348983209,11150.2730978734,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-269.24574610245,0.47909557872061,24.7397957,60.1850196,24.6559,60.2054911
"62","Espoo",433648,"Kivenlahdenkatu 4","02320",NA,1,"kerrostalo","2H+K",885,62,1973,648.8,-236.2,"73.31%","VVO-kotikeskus Helsinki","/vuokra-asunto/espoo/kivenlahti/kerrostalo/kaksio/433648?entryPoint=fromSearch&rentalIndex=3334",14.2741935483871,60.1548675,60.1548675,24.6316793,60.1548675,24.6559,60.2054911,5798.20107922595,17111.6804853297,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-282.35574610245,-3.03106730853586,24.6316793,60.1548675,24.6559,60.2054911
"63","Espoo",482768,"Asemakuja 1","02770",NA,1,"kerrostalo","2H+KK",922,44.5,2011,553.15,-368.85,"59.99%","VVO-kotikeskus Helsinki","/vuokra-asunto/espoo/espoon+keskus/kerrostalo/kaksio/482768?entryPoint=fromSearch&rentalIndex=1770",20.7191011235955,60.2044823,60.2044823,24.659656,60.2044823,24.6559,60.2054911,236.677712258208,15938.6811704399,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-245.35574610245,3.41384026667255,24.659656,60.2044823,24.6559,60.2054911
"64","Espoo",470652,"Puolikkotie 6 D","02230",NA,1,"kerrostalo","FURNISHED 2r, balc, PARKING",1050,39.5,2003,509.65,-540.35,"48.54%","Celine Oy Ab LKV AFM","/vuokra-asunto/espoo/matinkyla/kerrostalo/kaksio/470652?entryPoint=fromSearch&rentalIndex=5059",26.5822784810127,60.1628243,60.1628243,24.7407397,60.1628243,24.6559,60.2054911,6690.34007337234,11000.8788557537,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-117.35574610245,9.2770176240897,24.7407397,60.1628243,24.6559,60.2054911
"65","Espoo",474324,"Elosalamantie 2 F-G ja 4 H-I","02100",NA,1,"kerrostalo","2h+kk+s",1155,48.5,2013,587.95,-567.05,"50.90%","SATO Vuokraus ja myynti / Helsinki","/vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/474324?entryPoint=fromSearch&rentalIndex=4463",23.8144329896907,60.1719596,60.1719596,24.8079867,60.1719596,24.6559,60.2054911,9228.10412913853,7242.16273272731,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-12.35574610245,6.50917213276777,24.8079867,60.1719596,24.6559,60.2054911
"66","Espoo",480222,"Tuomarilankatu 1","02760",NA,1,"kerrostalo","2H+K+S",842.58,61.5,2000,701.05,-141.53,"83.20%","Ovenia Isännöinti Oy","/vuokra-asunto/espoo/tuomarila/kerrostalo/kaksio/480222?entryPoint=fromSearch&rentalIndex=2889",13.700487804878,60.2051654,60.2051654,24.6839006,60.2051654,24.6559,60.2054911,1553.16551777459,14657.1962014504,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-324.77574610245,-3.60477305204491,24.6839006,60.2051654,24.6559,60.2054911
"67","Espoo",478933,"Huvilinnanmäki 8 A 8","02600",NA,1,"kerrostalo","3h+k+s",1250,75,2000,818.5,-431.5,"65.48%","Kiinteistömaailma |  Confidence m² Oy, Espoo, Kauppakeskus Sello","/vuokra-asunto/espoo/leppavaara/kerrostalo/4h/478933?entryPoint=fromSearch&rentalIndex=3300",16.6666666666667,60.2162937,60.2162937,24.8068863,60.2162937,24.6559,60.2054911,8457.43365436774,8942.86858473833,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,82.64425389755,-0.638594190256288,24.8068863,60.2162937,24.6559,60.2054911
"68","Espoo",475154,"Elosalamantie 2 F-G ja 4 H-I","02100",NA,1,"kerrostalo","2h+kk+s",1155,48.5,2013,587.95,-567.05,"50.90%","SATO Vuokraus ja myynti / Helsinki","/vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/475154?entryPoint=fromSearch&rentalIndex=4296",23.8144329896907,60.1719596,60.1719596,24.8079867,60.1719596,24.6559,60.2054911,9228.10412913853,7242.16273272731,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-12.35574610245,6.50917213276777,24.8079867,60.1719596,24.6559,60.2054911
"69","Espoo",408918,"Ullantorpantie 1","02750",NA,1,"kerrostalo","2H+KK+S",913,54.5,2000,640.15,-272.85,"70.12%","VVO-kotikeskus Helsinki","/vuokra-asunto/espoo/ymmersta/kerrostalo/kaksio/408918?entryPoint=fromSearch&rentalIndex=3308",16.7522935779816,60.2055233,60.2055233,24.7041845,60.2055233,24.6559,60.2054911,2677.55001418605,13587.9528971917,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-254.35574610245,-0.552967278941306,24.7041845,60.2055233,24.6559,60.2054911
"70","Espoo",449782,"Peltomiehentie 7","02780",NA,1,"erillistalo","5h + k + s + parveke",1820,118.5,2011,1196.95,-623.05,"65.77%","Asuntosäätiö","/vuokra-asunto/espoo/vanttila/erillistalo/5h+/449782?entryPoint=fromSearch&rentalIndex=6133",15.3586497890295,60.1882196,60.1882196,24.6246915,60.1882196,24.6559,60.2054911,2588.3623614327,17528.8990626087,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,652.64425389755,-1.94661106789342,24.6246915,60.1882196,24.6559,60.2054911
"71","Espoo",475148,"Elosalamantie 2 F-G ja 4 H-I","02100",NA,1,"kerrostalo","2h+k+s",1187,50.5,2013,605.35,-581.65,"51.00%","SATO Vuokraus ja myynti / Helsinki","/vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/475148?entryPoint=fromSearch&rentalIndex=4293",23.5049504950495,60.1719596,60.1719596,24.8079867,60.1719596,24.6559,60.2054911,9228.10412913853,7242.16273272731,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,19.64425389755,6.19968963812655,24.8079867,60.1719596,24.6559,60.2054911
"72","Espoo",448480,"Telaniitynkuja 2.","02170",NA,1,"omakotitalo","5h, k, kirjasto, takkah.., u-a",3200,396,1970,3287.4,87.4,"102.73%","Realia Asuntovuokraus Helsinki","/vuokra-asunto/espoo/haukilahti/omakotitalo/5h+/448480?entryPoint=fromSearch&rentalIndex=6163",8.08080808080808,60.1646045,60.1646045,24.7602581,60.1646045,24.6559,60.2054911,7367.70256211442,9906.3142668691,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,2032.64425389755,-9.22445277611487,24.7602581,60.1646045,24.6559,60.2054911
"73","Espoo",470599,"Saunalahdenkatu 16","02330",NA,1,"kerrostalo","3 h, k, sauna, parveke",1215,77,2009,835.9,-379.1,"68.80%","Realia Asuntovuokraus Helsinki","/vuokra-asunto/espoo/saunalahti/kerrostalo/kolmio/470599?entryPoint=fromSearch&rentalIndex=5063",15.7792207792208,60.1655929,60.1655929,24.6147355,60.1655929,24.6559,60.2054911,4997.76011036242,17974.1422568933,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,47.64425389755,-1.52604007770218,24.6147355,60.1655929,24.6559,60.2054911
"74","Espoo",965558,"Viherlaaksonranta 7","02710",NA,1,"kerrostalo","2h+k",940,51.4,1964,565.06,-374.94,"60.11%","SATO Vuokraus ja myynti / Helsinki","/vuokra-asunto/espoo/viherlaakso/kerrostalo/kaksio/965558?entryPoint=fromSearch&rentalIndex=1781",18.2879377431907,60.2274256,60.2274256,24.7297317,60.2274256,24.6559,60.2054911,4766.96668078794,13231.1387274186,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-227.35574610245,0.982676886267704,24.7297317,60.2274256,24.6559,60.2054911
"75","Espoo",475145,"Elosalamantie 2 F-G ja 4 H-I","02100",NA,1,"kerrostalo","2h+k+s",1189,50.5,2013,605.35,-583.65,"50.91%","SATO Vuokraus ja myynti / Helsinki","/vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/475145?entryPoint=fromSearch&rentalIndex=4291",23.5445544554455,60.1719596,60.1719596,24.8079867,60.1719596,24.6559,60.2054911,9228.10412913853,7242.16273272731,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,21.64425389755,6.23929359852259,24.8079867,60.1719596,24.6559,60.2054911
"76","Espoo",480507,"Lasimäki 2","02780",NA,1,"kerrostalo","3h+kt+s",1006.78,73.5,2012,805.45,-201.33,"80.00%","TA-Yhtymä Oy, Espoo","/vuokra-asunto/espoo/lasilaakso/kerrostalo/kolmio/480507?entryPoint=fromSearch&rentalIndex=2768",13.6976870748299,60.1833777,60.1833777,24.5838915,60.1833777,24.6559,60.2054911,4693.1880499754,19732.4653840842,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-160.57574610245,-3.60757378209303,24.5838915,60.1833777,24.6559,60.2054911
"77","Espoo",479182,"Matinkatu 16 A","02230",NA,1,"kerrostalo","2h,k,kh,lasitettu parveke",750,47,1973,530.3,-219.7,"70.71%","LKV SH-Osakehuoneistot/Astocor Oy","/vuokra-asunto/espoo/matinkyla/kerrostalo/kaksio/479182?entryPoint=fromSearch&rentalIndex=3210",15.9574468085106,60.1582893,60.1582893,24.7418927,60.1582893,24.6559,60.2054911,7101.3650878567,10985.5551524644,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-417.35574610245,-1.34781404841232,24.7418927,60.1582893,24.6559,60.2054911
"78","Espoo",478591,"Adjutantinkatu 2 B","02650",NA,1,"kerrostalo","3h+kt+s+p",1227,69.5,2013,770.65,-456.35,"62.81%","Newsec Asset Management  Oy","/vuokra-asunto/espoo/makkyla/kerrostalo/kolmio/478591?entryPoint=fromSearch&rentalIndex=3443",17.6546762589928,60.2221342,60.2221342,24.8324922,60.2221342,24.6559,60.2054911,9964.24835644515,8271.60702547677,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,59.64425389755,0.349415402069848,24.8324922,60.2221342,24.6559,60.2054911
"79","Espoo",466516,"Nokitontunkuja 2","02200",NA,1,"luhtitalo","4h+k+s",1520,92,1994,966.4,-553.6,"63.58%","TA-Asunnot Oy, Espoo","/vuokra-asunto/espoo/tontunmaki/luhtitalo/4h/466516?entryPoint=fromSearch&rentalIndex=5441",16.5217391304348,60.1752179,60.1752179,24.7767023,60.1752179,24.6559,60.2054911,7502.88991618759,8994.4274206617,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,352.64425389755,-0.783521726488175,24.7767023,60.1752179,24.6559,60.2054911
"80","Espoo",476916,"Piilipuuntie 1 C","02200",NA,1,"kerrostalo","2h+kk+pihaterassi",884.51,52,2012,618.4,-266.11,"69.91%","Asuntosäätiö","/vuokra-asunto/espoo/suurpelto/kerrostalo/kaksio/476916?entryPoint=fromSearch&rentalIndex=3936",17.0098076923077,60.1850196,60.1850196,24.7397957,60.1850196,24.6559,60.2054911,5182.64348983209,11150.2730978734,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-282.84574610245,-0.295453164615264,24.7397957,60.1850196,24.6559,60.2054911
"81","Espoo",459775,"Harjuviita 4 A 29","02110",NA,1,"kerrostalo","2h+k",860,51,1963,561.9,-298.1,"65.34%",NA,"/vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/459775?entryPoint=fromSearch&rentalIndex=5817",16.8627450980392,60.173434,60.173434,24.8250369,60.173434,24.6559,60.2054911,10040.5581174195,6304.34166675859,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-307.35574610245,-0.44251575888374,24.8250369,60.173434,24.6559,60.2054911
"82","Espoo",484327,"Nuijavuori 2","02630",NA,1,"kerrostalo","2h+k+kph,",750,54.5,1987,640.15,-109.85,"85.35%","Kiinteistötahkola | Vuokra-asunnot","/vuokra-asunto/espoo/kilo/kerrostalo/kaksio/484327?entryPoint=fromSearch&rentalIndex=717",13.7614678899083,60.2114016,60.2114016,24.7686094,60.2114016,24.6559,60.2054911,6284.1770385073,10494.4132498744,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-417.35574610245,-3.5437929670147,24.7686094,60.2114016,24.6559,60.2054911
"83","Espoo",975547,"Porarinkatu 8","02650",NA,1,"kerrostalo","3h+k+s",1103,71,1995,783.7,-319.3,"71.05%","SATO Vuokraus ja myynti / Helsinki","/vuokra-asunto/espoo/vallikallio/kerrostalo/kolmio/975547?entryPoint=fromSearch&rentalIndex=3868",15.5352112676056,60.2247272,60.2247272,24.8171228,60.2247272,24.6559,60.2054911,9191.13509996115,9088.79638316932,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-64.35574610245,-1.77004958931732,24.8171228,60.2247272,24.6559,60.2054911
"84","Espoo",353822,"KILONKALLIONKUJA 5 B","02610",NA,1,"kerrostalo","1H+K",773,40.5,1991,518.35,-254.65,"67.06%","Newsec Asset Management  Oy","/vuokra-asunto/espoo/kilo/kerrostalo/yksio/353822?entryPoint=fromSearch&rentalIndex=4829",19.0864197530864,60.2208014,60.2208014,24.7802255,60.2208014,24.6559,60.2054911,7100.62969103401,10448.8132606975,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-394.35574610245,1.78115889616346,24.7802255,60.2208014,24.6559,60.2054911
"85","Espoo",981406,"Heinjoenpolku 2 A-J","02140",NA,1,"kerrostalo","2h+k",973,62,1971,648.8,-324.2,"66.68%","SATO Vuokraus ja myynti / Helsinki","/vuokra-asunto/espoo/laajalahti/kerrostalo/kaksio/981406?entryPoint=fromSearch&rentalIndex=4669",15.6935483870968,60.2035545,60.2035545,24.802476,60.2035545,24.6559,60.2054911,8131.2668585977,8423.47211229795,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-194.35574610245,-1.61171246982618,24.802476,60.2035545,24.6559,60.2054911
"86","Espoo",478185,"Rauhalanpuisto 4","02230",NA,1,"kerrostalo","1H+TPK+S",920,44,2003,548.8,-371.2,"59.65%","VVO-kotikeskus Helsinki","/vuokra-asunto/espoo/matinkyla/kerrostalo/yksio/478185?entryPoint=fromSearch&rentalIndex=3579",20.9090909090909,60.1641796,60.1641796,24.7449093,60.1641796,24.6559,60.2054911,6751.2061637311,10759.8282549084,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-247.35574610245,3.60383005216795,24.7449093,60.1641796,24.6559,60.2054911
"87","Espoo",483320,"Espoonlahdenranta 19 A","02320",NA,1,"kerrostalo","1-2h,kk,kph,s,vh,p",1100,53.5,2001,631.45,-468.55,"57.40%","Helsingin OPKK, Iso Omena","/vuokra-asunto/espoo/laurinlahti/kerrostalo/kaksio/483320?entryPoint=fromSearch&rentalIndex=1454",20.5607476635514,60.1464817,60.1464817,24.6394457,60.1464817,24.6559,60.2054911,6637.6763042444,16803.9284098206,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-67.35574610245,3.25548680662845,24.6394457,60.1464817,24.6559,60.2054911
"88","Espoo",484722,"Pohjantie 8-10 B","02100",NA,1,"kerrostalo","2h+k",900,50,1958,686,-214,"76.22%","Helsingin OPKK, Töölö","/vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/484722?entryPoint=fromSearch&rentalIndex=372",18,60.1769912,60.1769912,24.7993892,60.1769912,24.6559,60.2054911,8570.37494406188,7755.86102921899,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-267.35574610245,0.694739143077044,24.7993892,60.1769912,24.6559,60.2054911
"89","Espoo",457337,"Meriusva 1 A","02320",NA,1,"kerrostalo","2h + kk + parveke",928.63,51.5,2007,614.05,-314.58,"66.12%","Asuntosäätiö","/vuokra-asunto/espoo/kivenlahti/kerrostalo/kaksio/457337?entryPoint=fromSearch&rentalIndex=5909",18.0316504854369,60.1548885,60.1548885,24.6349542,60.1548885,24.6559,60.2054911,5756.49118261732,16930.4794677066,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-238.72574610245,0.726389628513935,24.6349542,60.1548885,24.6559,60.2054911
"90","Espoo",484154,"Kirstinmäki 11 A","02760",NA,1,"kerrostalo","2h + k + kph + lasitettu p",750,61,1972,640.9,-109.1,"85.45%","Vuokraturva Oy LKV [A]","/vuokra-asunto/espoo/suvela/kerrostalo/kaksio/484154?entryPoint=fromSearch&rentalIndex=866",12.2950819672131,60.2032093,60.2032093,24.6658926,60.2032093,24.6559,60.2054911,609.67907786454,15568.9858248387,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,-417.35574610245,-5.01017888970984,24.6658926,60.2032093,24.6559,60.2054911
"91","Espoo",483196,"Kalasääksentie 6","02620",NA,1,"kerrostalo","5H+K",1479,111.5,1971,1039.85,-439.15,"70.31%","VVO-kotikeskus Helsinki","/vuokra-asunto/espoo/karakallio/kerrostalo/5h+/483196?entryPoint=fromSearch&rentalIndex=1527",13.2645739910314,60.2308419,60.2308419,24.7743991,60.2308419,24.6559,60.2054911,7150.17940107809,11352.4207593042,70.9648106904232,6449.46808369524,1167.35574610245,17.305260856923,311.64425389755,-4.04068686589157,24.7743991,60.2308419,24.6559,60.2054911
